Diphone	Spectrogram	Word	Word count	Position from the word's start	Position from the word's end	Sample duration	Utterance	Speaker's gender	Speech type
S_M	S_M_02.png	SMILE	1670	1	4	00.10	8259-276912-0025	F	read
S_M	S_M_03.png	SMITH	485	1	3	00.11	6753-76098-0000	M	read
S_M	S_M_04.png	YAS'M	3	3	1	00.06	6614-67847-0020	F	read
S_M	S_M_05.png	THEY SEEMD	1	4	2	00.07	1811-129443-0038	M	read
S_M	S_M_06.png	MAKES ME	169	5	2	00.06	TracyChevalier_2012S@666.71:682.11	F	spontaneous
S_M	S_M_07.png	A SMALL	1569	2	3	00.16	8334-119398-0125	M	read
S_M	S_M_08.png	ONCE MORE	1078	4	3	00.03	6557-65546-0043	F	read
S_M	S_M_09.png	THIS MORNING	609	3	6	00.09	3664-178355-0010	M	read
S_M	S_M_10.png	CHRISTMAS	537	4	3	00.09	6281-65531-0002	F	read
SH_IY	SH_IY_02.png	SHE WAS	7103	1	4	00.08	6563-285357-0008	M	read
SH_IY	SH_IY_05.png	THAT SHE	4421	4	1	00.10	2487-162474-0007	F	read
SH_IY	SH_IY_07.png	SHE SAID	3206	1	4	00.10	6402-105212-0006	M	read
SH_IY	SH_IY_08.png	AS SHE	2860	3	1	00.11	1678-142279-0093	F	read
SH_IY	SH_IY_09.png	WHEN SHE	2180	4	1	00.06	6206-14960-0028	F	read
TH_IH	TH_IH_01.png	THINK	14665	1	3	00.06	IanDunbar_2007P@842.86:852.78	M	spontaneous
TH_IH	TH_IH_03.png	THIN	826	1	2	00.15	331-884-0033	M	read
TH_IH	TH_IH_04.png	FAITH IN	184	4	2	00.04	7697-105815-0008	M	read
TH_IH	TH_IH_05.png	BOTH IN	178	4	2	00.04	2061-147110-0013	F	read
TH_IH	TH_IH_06.png	TRUTH IS	162	4	2	00.14	ChimamandaAdichie_2009G@733.84:739.88	F	spontaneous
TH_IH	TH_IH_07.png	SOMETHING	9078	4	2	00.04	2660-173260-0003	M	read
TH_IH	TH_IH_08.png	NOTHING	8446	3	2	00.12	8778-246974-0029	F	read
TH_IH	TH_IH_09.png	I THINK	5283	3	3	00.09	1246-135815-0024	F	read
TH_IH	TH_IH_10.png	TO THINK	2100	3	3	00.08	LouiseLeakey_2008@687.44:690.69	F	spontaneous
UW_AH	UW_AH_01.png	OUEN	2	1	2	00.09	5036-18450-0029	F	read
UW_AH	UW_AH_02.png	TO A	5929	2	1	00.06	6123-59150-0015	F	read
UW_AH	UW_AH_03.png	YOU AND	1812	2	3	00.08	1265-135635-0033	M	read
UW_AH	UW_AH_04.png	YOU A	1174	2	1	00.10	3389-13248-0005	M	read
UW_AH	UW_AH_05.png	THROUGH A	713	3	1	00.03	TodMachover_2008@108.90:120.81	M	spontaneous
UW_AH	UW_AH_06.png	DO A	401	2	1	00.07	PatrickChappatte_2010G@539.58:548.82	M	spontaneous
UW_AH	UW_AH_07.png	TO US	1234	2	2	00.10	413-22437-0002	M	read
UW_AH	UW_AH_08.png	INFLUENCE	1002	5	3	00.06	DeborahRhodes_2010W@796.11:804.14	F	spontaneous
UW_AH	UW_AH_09.png	TO UNDERSTAND	873	2	10	00.07	SheenaIyengar_2010G@1131.94:1136.77	F	spontaneous
UW_AH	UW_AH_10.png	GRADUALLY	598	5	3	00.04	5776-46889-0107	M	read
Z_EH	Z_EH_01.png	ZEALOUS	66	1	4	00.07	7657-104717-0032	F	read
Z_EH	Z_EH_02.png	ZEST	37	1	3	00.13	1845-147962-0019	F	read
Z_EH	Z_EH_03.png	ZEB	22	1	2	00.09	6378-61780-0005	F	read
Z_EH	Z_EH_04.png	HEADS EH	2	4	1	00.13	3294-167597-0040	F	read
Z_EH	Z_EH_05.png	THEIRS EH	1	4	1	00.12	4791-25378-0038	F	read
Z_EH	Z_EH_06.png	MINES EH	1	5	1	00.09	4160-14187-0010	F	read
Z_EH	Z_EH_07.png	POSSESSION	704	3	4	00.07	5439-31625-0032	F	read
Z_EH	Z_EH_08.png	PRESENTED	664	4	5	00.06	1769-143485-0058	M	read
Z_EH	Z_EH_09.png	POSSESSED	639	3	3	00.12	1316-132800-0005	M	read
Z_EH	Z_EH_10.png	ORGANIZATION	367	7	5	00.07	6892-256224-0029	M	read
AH_CH	AH_CH_01.png	A CHILD	765	1	5	00.04	CarmenAgraDeedy_2005@973.64:981.04	F	spontaneous
AH_CH	AH_CH_02.png	A CHANCE	460	1	4	00.08	ParagKhanna_2009G@607.63:614.54	M	spontaneous
AH_CH	AH_CH_03.png	A CHAIR	329	1	3	00.09	2581-155520-0013	F	read
AH_CH	AH_CH_04.png	MUCH	14224	2	1	00.07	1265-135635-0033	M	read
AH_CH	AH_CH_05.png	SUCH	12826	2	1	00.10	LouiseLeakey_2008@474.05:479.75	F	spontaneous
AH_CH	AH_CH_06.png	TOUCH	1039	2	1	00.08	PeterTyack_2010Z@54.42:69.22	M	spontaneous
AH_CH	AH_CH_07.png	SUCH A	4253	2	2	00.10	8058-99403-0026	M	read
AH_CH	AH_CH_08.png	SUCH AS	1275	2	3	00.11	LouiseLeakey_2008@474.05:479.75	F	spontaneous
AH_CH	AH_CH_09.png	MUCH AS	1009	2	3	00.08	7794-295948-0021	F	read
AH_CH	AH_CH_10.png	THE CHILDREN	976	2	7	00.07	DanBarber_2010@738.474:740.42	M	spontaneous
AH_NG	AH_NG_02.png	UNCTUOUS	8	1	5	00.12	123-25085-0014	F	read
AH_NG	AH_NG_03.png	UNGUENTS	3	1	5	00.11	Rives4AM_2007@87.41:98.23	M	spontaneous
AH_NG	AH_NG_04.png	YOUNG	7202	2	1	00.10	1769-143484-0020	M	read
AH_NG	AH_NG_06.png	HUNG	944	2	1	00.09	6539-66391-0020	M	read
AH_NG	AH_NG_08.png	YOUNG MAN	1378	2	4	00.07	274-121392-0030	F	read
AH_NG	AH_NG_09.png	TONGUE	710	2	1	00.12	2990-6534-0049	M	read
AH_NG	AH_NG_10.png	HUNGRY	538	2	4	00.04	1845-147962-0019	F	read
AO_NG	AO_NG_01.png	AUNG	3	1	1	00.12	JodyWilliams_2010W@297.58:306.77	F	spontaneous
AO_NG	AO_NG_02.png	AUNG SAN	2	1	4	00.04	GordonBrown_2009G@370.18:379.81	M	spontaneous
AO_NG	AO_NG_03.png	LONG	11028	2	1	00.13	7997-275179-0033	M	read
AO_NG	AO_NG_04.png	STRONG	2368	4	1	00.10	248-130644-0017	F	read
AO_NG	AO_NG_05.png	SONG	813	2	1	00.15	RichardPyle_2004@245.94:257.12	F	spontaneous
AO_NG	AO_NG_06.png	LONG LONG	111	2	1	00.16	7143-88749-0023	F	read
AO_NG	AO_NG_07.png	LONGER	2514	2	4	00.08	NatalieJeremijenko_2009P@497.83:507.79	F	spontaneous
AO_NG	AO_NG_08.png	ALONG THE	1401	3	3	00.05	1723-141149-0060	M	read
AO_NG	AO_NG_09.png	LONG TIME	862	2	5	00.16	6828-64738-0071	F	read
AO_NG	AO_NG_10.png	LONG AS	819	2	3	00.09	6733-97084-0020	F	read
D_AE	D_AE_01.png	DANCE	769	1	3	00.10	3272-167426-0049	M	read
D_AE	D_AE_02.png	DAMAGE	243	1	4	00.08	EvaVertes_2005@380.76:389.05	F	spontaneous
D_AE	D_AE_03.png	DANGLARS	240	1	7	00.05	62-121084-0080	M	read
D_AE	D_AE_04.png	AND AS	3440	3	2	00.03	1678-142279-0093	F	read
D_AE	D_AE_05.png	AND AT	1804	3	2	00.03	434-132644-0006	F	read
D_AE	D_AE_07.png	AND AFTER	1070	3	5	00.07	3559-165413-0124	F	read
D_AE	D_AE_08.png	HAD AN	504	3	2	00.03	RobertGupta_2010U@233.015:245.53	M	spontaneous
D_AE	D_AE_09.png	AND ASKED	480	3	4	00.09	7046-85651-0008	M	read
D_AE	D_AE_10.png	ARRIVED AT	401	6	2	00.03	BenSaunders_2012S@458.92:476.51	M	spontaneous
EH_SH	EH_SH_01.png	ESCHER	2	1	3	00.14	JayWalker_2008@208.95:222.07	M	spontaneous
EH_SH	EH_SH_02.png	ESCHEWING	1	1	4	00.04	202-129387-0063	F	read
EH_SH	EH_SH_03.png	ESCHEAT OVER	1	1	8	00.11	6181-216552-0048	M	read
EH_SH	EH_SH_04.png	FRESH	1206	3	1	00.04	8765-295000-0027	M	read
EH_SH	EH_SH_05.png	FLESH	572	3	1	00.13	2013-147610-0016	M	read
EH_SH	EH_SH_06.png	MESH	38	2	1	00.06	RobinChase_2007@603.70:611.82	F	spontaneous
EH_SH	EH_SH_07.png	ESPECIALLY	1382	4	3	00.09	MartinHanczyc_2011S@774.35:785.63	M	spontaneous
EH_SH	EH_SH_08.png	EXPRESSION	1251	6	3	00.06	353-128309-0036	M	read
EH_SH	EH_SH_09.png	SPECIAL	894	3	3	00.09	8334-119398-0090	M	read
EH_SH	EH_SH_10.png	POSSESSION	704	4	3	00.10	5439-31625-0032	F	read
L_V	L_V_01.png	ALL VERY	161	2	4	00.06	4757-1811-0050	F	read
L_V	L_V_02.png	ALL VALUE	5	2	5	00.06	RorySutherland_2009G@329.92:335.42	M	spontaneous
L_V	L_V_03.png	ALL VIRTUE	2	2	5	00.09	5233-28390-0024	F	read
L_V	L_V_04.png	TWELVE	1458	4	1	00.09	289-121652-0029	F	read
L_V	L_V_05.png	SOLVE	345	3	1	00.03	CraigVenter_2010P@255.69:261.81	M	spontaneous
L_V	L_V_06.png	VALVE	31	3	1	00.07	ChristienMeindertsma_2010G@394.27:403.38	F	spontaneous
L_V	L_V_07.png	THEMSELVES	3812	6	2	00.15	1769-143484-0020	M	read
L_V	L_V_08.png	SILVER	1063	3	3	00.06	8753-297962-0025	M	read
L_V	L_V_09.png	RESOLVED	613	5	2	00.04	2276-149909-0020	F	read
L_V	L_V_10.png	SYLVIA	438	3	3	00.07	5101-67854-0017	F	read
N_AE	N_AE_01.png	NATURAL	1920	1	6	00.15	908-31957-0022	M	read
N_AE	N_AE_02.png	NATIONAL	758	1	6	00.08	6339-65554-0062	F	read
N_AE	N_AE_03.png	NANCY	232	1	4	00.09	4289-21393-0030	F	read
N_AE	N_AE_04.png	MONTPARNASSE	8	8	1	00.13	392-289427-0006	F	read
N_AE	N_AE_05.png	IN AN	1725	2	2	00.05	4234-187738-0017	F	read
N_AE	N_AE_06.png	SOON AS	1587	3	2	00.04	4659-26488-0004	M	read
N_AE	N_AE_07.png	D'ARTAGNAN	533	7	2	00.03	274-121382-0005	F	read
N_AE	N_AE_08.png	DOWN AT	381	4	2	00.04	3588-54099-0016	F	read
N_AE	N_AE_10.png	SOON AFTER	355	3	5	00.05	5361-27492-0050	F	read
N_CH	N_CH_01.png	INCH	339	2	1	00.07	5101-40462-0023	F	read
N_CH	N_CH_02.png	INCHES	322	2	3	00.11	4234-187738-0017	F	read
N_CH	N_CH_03.png	IN CHARGE	181	2	4	00.06	DanAriely_2008P@782.10:791.20	M	spontaneous
N_CH	N_CH_04.png	FRENCH	1325	4	1	00.06	3728-105398-0005	F	read
N_CH	N_CH_05.png	LUNCH	379	3	1	00.06	MechaiViravaidya_2010X@303.34:315.28	M	spontaneous
N_CH	N_CH_06.png	BRANCH	342	4	1	00.11	1261-136350-0047	M	read
N_CH	N_CH_07.png	ANCIENT	1067	3	4	00.07	1323-149236-0007	M	read
N_CH	N_CH_08.png	CENTURY	990	3	4	00.09	6177-57662-0030	M	read
N_CH	N_CH_09.png	BRANCHES	511	4	3	00.06	6539-66391-0020	M	read
N_CH	N_CH_10.png	INTENTION	473	5	3	00.06	1695-142312-0111	F	read
S_W	S_W_01.png	SWEET	1426	1	3	00.11	2149-36146-0036	M	read
S_W	S_W_02.png	SWEPT	418	1	4	00.14	8629-261139-0041	M	read
S_W	S_W_03.png	SWIFT	395	1	4	00.11	7067-76048-0047	M	read
S_W	S_W_04.png	CHANCE WOR	1	4	1	00.12	2234-64149-0028	M	read
S_W	S_W_05.png	GLASS WORT	1	4	2	00.11	7923-111569-0012	M	read
S_W	S_W_06.png	US WE	245	2	2	00.25	DavidRockwell_2002@456.64:469.58	M	spontaneous
S_W	S_W_07.png	THIS WAS	2466	3	3	00.06	5285-80687-0073	F	read
S_W	S_W_08.png	THIS WAY	735	3	3	00.14	4915-245690-0028	M	read
S_W	S_W_09.png	THIS ONE	632	3	3	00.09	AllanSavory_2013@1042.76:1050.12	M	spontaneous
S_W	S_W_10.png	THAT'S WHAT	618	4	3	00.03	CharlesAnderson_2009I@106.86:117.44	M	spontaneous
SH_AA	SH_AA_01.png	SHOT	1200	1	2	00.11	6482-77509-0005	M	read
SH_AA	SH_AA_02.png	SHARP	980	1	3	00.17	6818-68772-0016	F	read
SH_AA	SH_AA_03.png	SHOP	689	1	2	00.12	8592-285135-0068	M	read
SH_AA	SH_AA_04.png	PASHA	30	3	1	00.13	1085-156170-0003	M	read
SH_AA	SH_AA_05.png	SHAH	30	1	1	00.17	6157-40556-0034	M	read
SH_AA	SH_AA_06.png	ALI SHAR	5	4	1	00.15	5285-48598-0000	F	read
SH_AA	SH_AA_07.png	SHOUTED	628	1	5	00.13	3571-173556-0033	M	read
SH_AA	SH_AA_08.png	SHINING	622	1	5	00.17	434-132645-0016	F	read
SH_AA	SH_AA_09.png	SHOCK	433	1	2	00.18	6081-42010-0027	M	read
SH_AA	SH_AA_10.png	SUNSHINE	353	4	3	00.17	8500-258286-0006	M	read
TH_R	TH_R_01.png	THROUGH	10715	1	2	00.06	DavidMacaulay_2002@958.65:967.32	M	spontaneous
TH_R	TH_R_02.png	THREE	9916	1	2	00.10	122-129752-0008	M	read
TH_R	TH_R_03.png	THROWN	842	1	4	00.06	2751-142363-0050	F	read
TH_R	TH_R_04.png	THE THREE	878	3	2	00.08	1901-60017-0030	F	read
TH_R	TH_R_05.png	OR THREE	608	3	2	00.09	123-25081-0013	F	read
TH_R	TH_R_06.png	AND THREE	342	4	2	00.04	5545-52067-0025	M	read
TH_R	TH_R_07.png	THRUST	467	1	4	00.07	5545-66419-0024	M	read
TH_R	TH_R_08.png	THREATENED	338	1	6	00.07	5007-31603-0020	F	read
TH_R	TH_R_09.png	_SIL_ THREE	325	2	2	00.09	MarkhamNolan_2012S@607.36:627.12	M	spontaneous
TH_R	TH_R_10.png	OF THREE	304	3	2	00.09	CameronSinclair_2006@299.14:306.32	F	spontaneous
UH_UH	UH_UH_01.png	URUBAMBA OR	1	1	10	00.06	WadeDavis_2008@588.38:602.67	M	spontaneous
UH_UH	UH_UH_02.png	OUR	19635	2	2	00.03	EllenGustafson_2010X@164.29:172.50	F	spontaneous
UH_UH	UH_UH_03.png	LOWER	1008	3	2	00.04	6123-59150-0015	F	read
UH_UH	UH_UH_04.png	ARMATURE	17	6	2	00.03	2364-131735-0019	F	read
UH_UH	UH_UH_05.png	FLAVOURED	12	6	3	00.03	123-25085-0014	F	read
UH_UH	UH_UH_06.png	HARBOURED	12	5	3	00.03	5655-46268-0026	F	read
UH_UH	UH_UH_07.png	SEEM GLAMOUROUS	1	8	5	00.03	6330-66016-0033	M	read
UH_UH	UH_UH_08.png	THE URUBAMBA	1	3	8	00.06	WadeDavis_2008@588.38:602.67	M	spontaneous
AE_R	AE_R_01.png	ARROW	249	1	3	00.07	2013-147610-0016	M	read
AE_R	AE_R_02.png	ARAB	151	1	3	00.14	6782-61316-0006	F	read
AE_R	AE_R_03.png	ARIAN	6	1	4	00.09	4545-9166-0093	M	read
AE_R	AE_R_04.png	NOIRE	3	4	1	00.11	1789-137618-0057	M	read
AE_R	AE_R_05.png	DEBARRED	13	4	2	00.21	6267-65525-0014	M	read
AE_R	AE_R_06.png	NARES	6	2	2	00.11	7176-92135-0038	M	read
AE_R	AE_R_07.png	CARRIED	2022	2	3	00.05	5285-80687-0073	F	read
AE_R	AE_R_08.png	CARRIAGE	864	2	3	00.12	8666-293945-0024	M	read
AE_R	AE_R_09.png	BARON	303	2	3	00.11	MishaGlenny_2011G@987.5:1006.26	M	spontaneous
AE_R	AE_R_10.png	NARRATIVE	232	2	5	00.19	SheenaIyengar_2010G@1131.94:1136.77	F	spontaneous
AH_SH	AH_SH_01.png	A SHORT	719	1	4	00.07	8044-84190-0020	F	read
AH_SH	AH_SH_02.png	ASHAMED	517	1	5	00.09	1246-135815-0024	F	read
AH_SH	AH_SH_03.png	ASSURED	440	1	4	00.11	3094-136458-0111	F	read
AH_SH	AH_SH_04.png	RUSH	434	2	1	00.11	5652-39938-0048	F	read
AH_SH	AH_SH_05.png	HUSH	189	2	1	00.12	517-121740-0013	M	read
AH_SH	AH_SH_06.png	BLUSH	152	3	1	00.14	3885-183973-0023	F	read
AH_SH	AH_SH_07.png	MACHINE	863	2	3	00.05	KenJennings_2013X@582.29:600.15	M	spontaneous
AH_SH	AH_SH_08.png	THE SHIP	664	2	3	00.08	LauraSnyder_2012G@365.44:377.41	F	spontaneous
AH_SH	AH_SH_09.png	RUSHED	577	2	2	00.08	6235-36641-0092	F	read
AH_SH	AH_SH_10.png	THE SHORE	431	2	3	00.07	5831-87174-0017	F	read
AO_S	AO_S_01.png	AUSTRALIA	155	1	8	00.04	5831-98689-0044	F	read
AO_S	AO_S_02.png	OSCAR	24	1	4	00.10	JuanEnriquez_2009@846.24:850.11	M	spontaneous
AO_S	AO_S_05.png	LOSS	838	2	1	00.09	7657-104717-0014	F	read
AO_S	AO_S_06.png	SAUCE	228	2	1	00.10	StevenJohnson_2006S@12.80:20.40	M	spontaneous
AO_S	AO_S_07.png	LOST	2842	2	2	00.18	2143-145731-0011	F	read
AO_S	AO_S_08.png	ACROSS THE	1679	4	3	00.04	7657-104717-0014	F	read
AO_S	AO_S_09.png	CROSSED	596	3	2	00.18	26-495-0059	M	read
AO_S	AO_S_10.png	LOSS OF	389	2	3	00.11	7657-104717-0014	F	read
AO_T	AO_T_01.png	OUGHT	1958	1	1	00.10	968-122545-0019	F	read
AO_T	AO_T_02.png	OUGHT TO	1559	1	3	00.10	1265-135635-0033	M	read
AO_T	AO_T_03.png	AUTUMN	277	1	3	00.16	6746-72302-0032	M	read
AO_T	AO_T_04.png	THOUGHT	10368	2	1	00.10	QuyenNguyen_2011P@911.97:915.18	F	spontaneous
AO_T	AO_T_05.png	BROUGHT	4012	3	1	00.06	4205-11977-0080	M	read
AO_T	AO_T_06.png	TAUGHT	770	2	1	00.06	4216-10164-0059	F	read
AO_T	AO_T_07.png	WATER	5852	2	3	00.06	4583-16044-0003	M	read
AO_T	AO_T_08.png	DAUGHTER	2052	2	3	00.09	7169-89735-0029	M	read
AO_T	AO_T_09.png	THOUGHTS	1520	2	2	00.19	5979-42002-0000	M	read
AO_T	AO_T_10.png	THOUGHT OF	1477	2	3	00.10	4344-22232-0004	M	read
G_L	G_L_01.png	GLAD	1763	1	3	00.06	6206-14960-0028	F	read
G_L	G_L_03.png	GLOOMY	361	1	4	00.10	3793-10683-0019	M	read
G_L	G_L_04.png	UGLY	489	2	2	00.06	PaulRothemund_2008@587.21:599.92	M	spontaneous
G_L	G_L_05.png	VAGUELY	130	4	2	00.04	7699-105399-0043	F	read
G_L	G_L_06.png	SINGLY	40	4	2	00.07	3571-173556-0033	M	read
G_L	G_L_07.png	ENGLISH	1782	3	3	00.03	1160-139336-0033	M	read
G_L	G_L_09.png	THE GLASS	314	3	3	00.03	3885-12149-0014	F	read
G_L	G_L_10.png	GLIMPSE	266	1	5	00.06	4234-40345-0006	F	read
L_F	L_F_01.png	ALL FOR	211	2	3	00.11	3587-140711-0113	M	read
L_F	L_F_02.png	ALPHABET	98	2	5	00.09	ChristophAdami_2011X@663.01:679.52	M	spontaneous
L_F	L_F_03.png	ALFRED	72	2	4	00.09	1482-140067-0019	M	read
L_F	L_F_04.png	HIMSELF	10121	6	1	00.03	65-122444-0078	F	read
L_F	L_F_05.png	WOLF	375	3	1	00.04	7011-66622-0073	M	read
L_F	L_F_06.png	RALPH	333	3	1	00.05	1084-145077-0004	F	read
L_F	L_F_07.png	HIMSELF _SIL_	800	6	2	00.10	4680-16042-0034	F	read
L_F	L_F_08.png	HIMSELF TO	692	6	3	00.07	246-224-0013	F	read
L_F	L_F_09.png	HIMSELF AND	678	6	4	00.08	5791-31920-0084	M	read
L_F	L_F_10.png	HIMSELF IN	552	6	3	00.18	8033-283463-0021	M	read
N_TH	N_TH_01.png	ENTHUSIASM	324	2	8	00.10	8713-296159-0024	M	read
N_TH	N_TH_02.png	IN THREE	254	2	3	00.10	122-129752-0008	M	read
N_TH	N_TH_03.png	ANTHEA	138	2	3	00.09	2577-157236-0103	F	read
N_TH	N_TH_04.png	MONTH	950	3	1	00.08	DanGilbert_2005G@1284.04:1293.26	M	spontaneous
N_TH	N_TH_05.png	TENTH	184	3	1	00.03	7733-106800-0073	F	read
N_TH	N_TH_06.png	NINETEENTH	177	7	1	00.05	3483-115968-0017	M	read
N_TH	N_TH_07.png	MONTHS	1748	3	2	00.03	7657-104717-0014	F	read
N_TH	N_TH_08.png	ONE THING	779	3	3	00.07	DavidDeutsch_2005G@536.16:546.17	F	spontaneous
N_TH	N_TH_09.png	ONE THOUSAND	679	3	7	00.05	EdwardBurtynsky_2005@1358.80:1367.00	M	spontaneous
N_TH	N_TH_10.png	TEN THOUSAND	376	3	7	00.07	3244-10691-0011	F	read
N_UW	N_UW_02.png	NEWS	1478	1	2	00.11	JamilAbuWardeh_2010G@403.02:411.17	M	spontaneous
N_UW	N_UW_03.png	KNEW THAT	1070	1	4	00.16	6339-65554-0062	F	read
N_UW	N_UW_04.png	A NEW	2002	2	1	00.11	8291-276745-0065	M	read
N_UW	N_UW_05.png	I KNEW	1181	3	1	00.10	2273-152363-0045	M	read
N_UW	N_UW_06.png	IN NEW	446	3	1	00.04	2660-154321-0014	M	read
N_UW	N_UW_07.png	AFTERNOON	1227	6	2	00.07	Rives4AM_2007@252.68:261.40	M	spontaneous
N_UW	N_UW_08.png	NEW YORK	1011	1	5	00.05	NatalieJeremijenko_2009P@497.83:507.79	F	spontaneous
N_UW	N_UW_09.png	THE NEWS	431	3	2	00.07	3185-163505-0057	M	read
R_CH	R_CH_01.png	'RE CHEAP	1	1	3	00.10	DannyHillis_2013@513.3:522.9	M	spontaneous
R_CH	R_CH_04.png	CHURCH	1862	3	1	00.13	DavidMacaulay_2002@958.65:967.32	M	spontaneous
R_CH	R_CH_05.png	MARCH	678	3	1	00.14	1874-165702-0004	M	read
R_CH	R_CH_06.png	PORCH	240	3	1	00.07	5321-53046-0060	M	read
R_CH	R_CH_07.png	FORTUNE	1092	3	3	00.08	4379-18040-0014	M	read
R_CH	R_CH_08.png	VIRTUE	548	3	2	00.10	1594-135914-0026	M	read
R_CH	R_CH_09.png	DEPARTURE	425	5	3	00.05	2068-146217-0082	F	read
R_CH	R_CH_10.png	MERCHANT	353	3	4	00.11	1594-135914-0095	M	read
SH_AO	SH_AO_01.png	SHOW	3276	1	2	00.08	SarahJones_2009@500.45:511.33	F	spontaneous
SH_AO	SH_AO_02.png	SHORT	2721	1	3	00.08	3895-6855-0016	M	read
SH_AO	SH_AO_03.png	SHAWL	117	1	2	00.23	7238-91112-0069	M	read
SH_AO	SH_AO_04.png	SHAW	76	1	1	00.13	7402-59171-0037	M	read
SH_AO	SH_AO_05.png	MISSUS SHAW	27	6	1	00.17	250-142276-0003	F	read
SH_AO	SH_AO_06.png	PSHAW	18	2	1	00.17	3584-178748-0009	F	read
SH_AO	SH_AO_07.png	TO SHOW	1280	3	2	00.08	DanGilbert_2005G@856.80:867.90	M	spontaneous
SH_AO	SH_AO_08.png	A SHORT	719	2	3	00.11	8044-84190-0020	F	read
SH_AO	SH_AO_09.png	IN SHORT	343	3	3	00.15	5979-42002-0000	M	read
SH_AO	SH_AO_10.png	HIS SHOULDERS	277	4	7	00.10	3214-167606-0025	M	read
SH_EH	SH_EH_01.png	SHARE	1070	1	2	00.14	6339-65554-0062	F	read
SH_EH	SH_EH_02.png	SHAPE	956	1	3	00.13	5719-233361-0056	M	read
SH_EH	SH_EH_03.png	SHELTER	386	1	5	00.06	8173-294714-0017	F	read
SH_EH	SH_EH_04.png	MOSHE	2	4	1	00.06	EmilyLevine_2002@1277.20:1290.25	F	spontaneous
SH_EH	SH_EH_05.png	OF SHEH	1	3	1	00.21	6865-95969-0025	F	read
SH_EH	SH_EH_06.png	SHEH	1	1	1	00.17	6865-95969-0025	F	read
SH_EH	SH_EH_07.png	ASHAMED	517	2	4	00.12	1246-135815-0024	F	read
SH_EH	SH_EH_08.png	SHED	353	1	2	00.13	4455-18532-0017	F	read
SH_EH	SH_EH_09.png	TO SHARE	303	3	2	00.11	PeterDiamandis_2012@570.7:581.04	F	spontaneous
SH_EH	SH_EH_10.png	SHEPHERD	213	1	5	00.11	EveEnsler_2010W@444.9:454.52	F	spontaneous
T_M	T_M_01.png	'T MEAN	50	1	3	00.03	MichaelDickinson_2013X@623.23:631.72	M	spontaneous
T_M	T_M_03.png	'T MATTER	39	1	5	00.03	BillGates_2013S@15.46:18.28	M	spontaneous
T_M	T_M_04.png	ATM	8	2	1	00.16	DennisHong_2011@444.94:448.51	F	spontaneous
T_M	T_M_05.png	POST M'M	1	5	2	00.11	4138-11079-0024	F	read
T_M	T_M_06.png	JUST MLLE	1	4	2	00.04	4806-26894-0056	M	read
T_M	T_M_07.png	LET ME	1972	3	2	00.04	7794-295948-0004	F	read
T_M	T_M_09.png	IT MUST	957	2	4	00.04	5719-233361-0056	M	read
T_M	T_M_10.png	IT MIGHT	861	2	4	00.04	2496-156087-0031	M	read
UW_L	UW_L_01.png	ULLERAN	10	1	5	00.08	3274-167023-0020	M	read
UW_L	UW_L_02.png	UHLANS	7	1	4	00.17	8643-298549-0096	M	read
UW_L	UW_L_03.png	OOLANGA	6	1	5	00.10	4345-7635-0019	M	read
UW_L	UW_L_05.png	YOU'LL	1364	2	1	00.03	2769-176263-0024	M	read
UW_L	UW_L_06.png	RULE	779	2	1	00.06	KevinBales_2010@288.77:292.69	M	spontaneous
UW_L	UW_L_07.png	TO LOOK	1855	2	3	00.11	7331-86025-0028	F	read
UW_L	UW_L_08.png	TO LIVE	1003	2	4	00.04	7522-69612-0046	F	read
UW_L	UW_L_09.png	TO LEAVE	1002	2	3	00.17	MarkForsyth_2012X@307.45:319.33	M	spontaneous
UW_L	UW_L_10.png	TO LET	796	2	3	00.06	7794-295948-0004	F	read
V_AE	V_AE_01.png	VALUE	1105	1	4	00.12	4546-16781-0034	F	read
V_AE	V_AE_02.png	VAST	786	1	3	00.12	2774-131722-0028	M	read
V_AE	V_AE_03.png	VAN	410	1	2	00.12	8425-291444-0002	M	read
V_AE	V_AE_04.png	OF AN	2559	2	2	00.11	7276-92427-0020	F	read
V_AE	V_AE_05.png	HAVE AN	558	3	2	00.04	CharlesElachi_2008P@1277.30:1285.62	M	spontaneous
V_AE	V_AE_07.png	ADVANTAGE	744	3	5	00.07	25-123319-0010	M	read
V_AE	V_AE_08.png	THE VALLEY	398	3	3	00.09	5049-25947-0034	M	read
V_AE	V_AE_09.png	A VAST	256	2	3	00.12	3400-153975-0049	F	read
V_AE	V_AE_10.png	OF ACTION	154	2	5	00.11	7967-117095-0029	F	read
V_IY	V_IY_01.png	VEHICLE	201	1	6	00.05	BillStone_2007@758.14:762.80	M	spontaneous
V_IY	V_IY_02.png	VENUS	166	1	4	00.10	5141-26932-0023	M	read
V_IY	V_IY_03.png	V	91	1	1	00.18	RobLegato_2012G@33.53:40.61	M	spontaneous
V_IY	V_IY_04.png	HEAVY	1655	3	1	00.08	525-126965-0084	F	read
V_IY	V_IY_05.png	MOVIE	254	3	1	00.09	CarneRoss_2009P@470.01:474.81	M	spontaneous
V_IY	V_IY_06.png	HIV	245	6	1	00.08	ElizabethPisani_2010@200.01:210.27	F	spontaneous
V_IY	V_IY_07.png	PREVIOUS	486	4	3	00.05	DanielGoldstein_2011S@922.4:935.24	M	spontaneous
